sub_n,disp_cond,block_n,trial_n,set,distance,diag,rsq,d,c,t
249,horizontal,1,29,w,5,1,0.668437527730819,12867.963509103793,13273.228961416877,13684.77759903714
249,horizontal,1,34,h,9,3,0.668437527730819,20106.192982974673,24328.49350939935,26015.52876437708
249,horizontal,1,35,w,2,1,0.668437527730819,10568.317686676066,10207.034531513229,11309.733552923257
249,horizontal,1,36,w,9,1,0.668437527730819,8171.28249198705,9852.034561657589,9852.034561657589
249,horizontal,1,37,h,14,3,0.668437527730819,17203.361371057705,24328.49350939935,23235.21926595011
249,horizontal,1,38,h,5,3,0.668437527730819,19606.67975105391,24328.49350939935,24884.555409084758
249,horizontal,1,39,w,9,2,0.668437527730819,20611.989400202627,19606.67975105391,21642.431790580074
249,horizontal,1,40,h,5,1,0.668437527730819,9852.034561657589,10207.034531513229,9503.31777710912
249,horizontal,2,1,h,14,2,0.668437527730819,12076.282160399154,17671.458676442588,13273.228961416877
249,horizontal,2,2,h,9,1,0.668437527730819,10568.317686676066,9160.884177867829,10207.034531513229
249,horizontal,2,3,w,14,3,0.668437527730819,12867.963509103793,17203.361371057705,13273.228961416877
249,horizontal,2,4,h,9,3,0.668437527730819,14957.122623740997,16286.0163162095,14526.724430199196
249,horizontal,2,10,w,14,1,0.668437527730819,9503.31777710912,9160.884177867829,8824.73376393373
249,horizontal,2,11,w,2,3,0.668437527730819,19113.449704440314,17203.361371057705,19113.449704440314
249,horizontal,2,13,w,2,1,0.668437527730819,11309.733552923257,11689.86626400761,12076.282160399154
249,horizontal,2,14,h,5,2,0.668437527730819,12076.282160399154,18145.839167134658,11309.733552923257
249,horizontal,2,18,h,14,3,0.668437527730819,13273.228961416877,22698.00692218624,17203.361371057705
249,horizontal,2,19,w,9,3,0.668437527730819,19606.67975105391,23778.71479502116,25446.90049407734
249,horizontal,2,20,h,2,3,0.668437527730819,17203.361371057705,21124.069002737757,17671.458676442588
249,horizontal,2,21,h,9,2,0.668437527730819,14526.724430199196,12867.963509103793,10207.034531513229
249,horizontal,2,24,h,14,1,0.668437527730819,12867.963509103793,10935.884027146063,12867.963509103793
249,horizontal,2,26,w,2,2,0.668437527730819,14957.122623740997,12468.981242097894,9852.034561657589
249,horizontal,2,27,w,9,2,0.668437527730819,16286.0163162095,13273.228961416877,15393.80400258998
249,horizontal,2,28,h,5,3,0.668437527730819,17203.361371057705,19113.449704440314,15836.76856674616
249,horizontal,2,29,w,9,1,0.668437527730819,13273.228961416877,11689.86626400761,10935.884027146063
249,horizontal,2,31,h,2,2,0.668437527730819,13273.228961416877,14102.609421964582,12468.981242097894
249,horizontal,2,32,h,2,1,0.668437527730819,14102.609421964582,11689.86626400761,12867.963509103793
249,horizontal,2,35,w,14,2,0.668437527730819,24328.49350939935,23235.21926595011,23778.71479502116
249,horizontal,2,36,h,5,1,0.668437527730819,13684.77759903714,22698.00692218624,12076.282160399154
249,horizontal,2,38,w,5,3,0.668437527730819,18145.839167134658,22167.077763729583,22167.077763729583
249,horizontal,2,39,w,5,2,0.668437527730819,17671.458676442588,22698.00692218624,24328.49350939935
249,horizontal,2,40,w,5,1,0.668437527730819,18145.839167134658,13684.77759903714,14957.122623740997
249,horizontal,3,4,h,9,1,0.668437527730819,9852.034561657589,10207.034531513229,10568.317686676066
249,horizontal,3,6,h,5,1,0.668437527730819,8824.73376393373,6361.7251235193335,7853.981633974479
249,horizontal,3,7,h,2,2,0.668437527730819,10207.034531513229,10568.317686676066,16286.0163162095
249,horizontal,3,8,h,9,3,0.668437527730819,13684.77759903714,13684.77759903714,16286.0163162095
249,horizontal,3,10,h,2,1,0.668437527730819,7853.981633974479,8171.28249198705,7238.229473870885
249,horizontal,3,11,w,5,2,0.668437527730819,11309.733552923257,10568.317686676066,12468.981242097894
249,horizontal,3,12,w,14,3,0.668437527730819,20611.989400202627,19606.67975105391,16741.547250980013
249,horizontal,3,13,h,2,3,0.668437527730819,19606.67975105391,16286.0163162095,18145.839167134658
249,horizontal,3,15,w,9,2,0.668437527730819,10207.034531513229,13684.77759903714,12468.981242097894
249,horizontal,3,16,w,9,1,0.668437527730819,9160.884177867829,8824.73376393373,9160.884177867829
249,horizontal,3,17,w,5,3,0.668437527730819,23235.21926595011,17671.458676442588,18145.839167134658
249,horizontal,3,18,w,2,1,0.668437527730819,12867.963509103793,6939.778171779855,6082.123377349836
249,horizontal,3,20,h,14,1,0.668437527730819,9160.884177867829,8171.28249198705,8824.73376393373
249,horizontal,3,24,w,9,3,0.668437527730819,17671.458676442588,13684.77759903714,20611.989400202627
249,horizontal,3,25,w,2,3,0.668437527730819,22698.00692218624,26015.52876437708,21124.069002737757
249,horizontal,3,26,h,14,3,0.668437527730819,18145.839167134658,18145.839167134658,21124.069002737757
249,horizontal,3,28,h,5,2,0.668437527730819,16286.0163162095,14102.609421964582,14526.724430199196
249,horizontal,3,30,w,14,1,0.668437527730819,9852.034561657589,9852.034561657589,10568.317686676066
249,horizontal,3,31,w,2,2,0.668437527730819,16741.547250980013,16286.0163162095,20611.989400202627
249,horizontal,3,32,h,5,3,0.668437527730819,18145.839167134658,23235.21926595011,17203.361371057705
249,horizontal,3,33,w,14,2,0.668437527730819,14526.724430199196,14526.724430199196,14957.122623740997
249,horizontal,3,36,w,5,1,0.668437527730819,16741.547250980013,14102.609421964582,16741.547250980013
249,horizontal,3,37,h,14,2,0.668437527730819,14957.122623740997,25446.90049407734,18626.502843133872
249,horizontal,3,40,h,9,2,0.668437527730819,20611.989400202627,23778.71479502116,22167.077763729583
249,horizontal,4,2,w,5,1,0.668437527730819,16741.547250980013,13273.228961416877,17671.458676442588
249,horizontal,4,3,w,14,1,0.668437527730819,13273.228961416877,14102.609421964582,12076.282160399154
249,horizontal,4,4,h,14,3,0.668437527730819,14526.724430199196,14957.122623740997,16741.547250980013
249,horizontal,4,6,h,5,1,0.668437527730819,14526.724430199196,13684.77759903714,16741.547250980013
249,horizontal,4,8,w,9,2,0.668437527730819,15836.76856674616,18626.502843133872,13684.77759903714
249,horizontal,4,9,w,9,1,0.668437527730819,13273.228961416877,12867.963509103793,9503.31777710912
249,horizontal,4,10,h,9,2,0.668437527730819,14102.609421964582,17203.361371057705,17671.458676442588
249,horizontal,4,11,w,9,3,0.668437527730819,17671.458676442588,16286.0163162095,20611.989400202627
249,horizontal,4,13,h,2,3,0.668437527730819,19606.67975105391,18626.502843133872,20611.989400202627
249,horizontal,4,14,w,2,2,0.668437527730819,18626.502843133872,19606.67975105391,18145.839167134658
249,horizontal,4,17,w,14,2,0.668437527730819,16741.547250980013,21642.431790580074,18145.839167134658
249,horizontal,4,18,w,14,3,0.668437527730819,27759.11268711943,19606.67975105391,24884.555409084758
249,horizontal,4,20,w,2,3,0.668437527730819,22698.00692218624,27171.63486089811,22167.077763729583
249,horizontal,4,21,h,5,2,0.668437527730819,21642.431790580074,22698.00692218624,21642.431790580074
249,horizontal,4,22,h,9,1,0.668437527730819,11689.86626400761,13273.228961416877,12867.963509103793
249,horizontal,4,23,h,14,1,0.668437527730819,14102.609421964582,10207.034531513229,18145.839167134658
249,horizontal,4,29,h,14,2,0.668437527730819,10207.034531513229,18626.502843133872,16286.0163162095
249,horizontal,4,30,w,2,1,0.668437527730819,12867.963509103793,17671.458676442588,15393.80400258998
249,horizontal,4,31,h,2,2,0.668437527730819,19113.449704440314,14526.724430199196,16741.547250980013
249,horizontal,4,35,h,5,3,0.668437527730819,18626.502843133872,23235.21926595011,23778.71479502116
249,horizontal,4,36,w,5,2,0.668437527730819,17203.361371057705,18145.839167134658,14957.122623740997
249,horizontal,4,38,h,9,3,0.668437527730819,19606.67975105391,20611.989400202627,21124.069002737757
249,horizontal,4,39,h,2,1,0.668437527730819,18145.839167134658,8494.866535306803,12076.282160399154
249,horizontal,4,40,w,5,3,0.668437527730819,14102.609421964582,19113.449704440314,19113.449704440314
25,horizontal,1,1,h,14,2,0.7423790050586332,16286.0163162095,18145.839167134658,17203.361371057705
25,horizontal,1,6,w,2,2,0.7423790050586332,17203.361371057705,15836.76856674616,17203.361371057705
25,horizontal,1,7,h,2,1,0.7423790050586332,10207.034531513229,8824.73376393373,9852.034561657589
25,horizontal,1,10,w,5,1,0.7423790050586332,7542.96396126909,8171.28249198705,8171.28249198705
25,horizontal,1,11,w,9,3,0.7423790050586332,19113.449704440314,15836.76856674616,15393.80400258998
25,horizontal,1,12,w,9,1,0.7423790050586332,11309.733552923257,11689.86626400761,11689.86626400761
25,horizontal,1,13,w,2,1,0.7423790050586332,8824.73376393373,14526.724430199196,12468.981242097894
25,horizontal,1,14,h,2,3,0.7423790050586332,24328.49350939935,21642.431790580074,21642.431790580074
25,horizontal,1,15,h,5,2,0.7423790050586332,25446.90049407734,23778.71479502116,20611.989400202627
25,horizontal,1,17,w,14,2,0.7423790050586332,14102.609421964582,14526.724430199196,14957.122623740997
25,horizontal,1,18,w,5,3,0.7423790050586332,14102.609421964582,12468.981242097894,14526.724430199196
25,horizontal,1,19,w,14,3,0.7423790050586332,21124.069002737757,24884.555409084758,25446.90049407734
25,horizontal,1,20,h,2,2,0.7423790050586332,27171.63486089811,32047.38665926946,29559.245277626385
25,horizontal,1,21,h,9,1,0.7423790050586332,11689.86626400761,11689.86626400761,11309.733552923257
25,horizontal,1,22,h,5,1,0.7423790050586332,12867.963509103793,15836.76856674616,16741.547250980013
25,horizontal,1,24,h,9,2,0.7423790050586332,21642.431790580074,21124.069002737757,20611.989400202627
25,horizontal,1,28,w,9,2,0.7423790050586332,16741.547250980013,14957.122623740997,14526.724430199196
25,horizontal,1,29,h,14,3,0.7423790050586332,19606.67975105391,22698.00692218624,21642.431790580074
25,horizontal,1,30,h,5,3,0.7423790050586332,23235.21926595011,16741.547250980013,20611.989400202627
25,horizontal,1,32,h,14,1,0.7423790050586332,12867.963509103793,12867.963509103793,13684.77759903714
25,horizontal,1,35,w,5,2,0.7423790050586332,21124.069002737757,14957.122623740997,20106.192982974673
25,horizontal,1,36,w,2,3,0.7423790050586332,28352.873698647898,20106.192982974673,24884.555409084758
25,horizontal,1,37,h,9,3,0.7423790050586332,25446.90049407734,25446.90049407734,26590.44021998399
25,horizontal,1,40,w,14,1,0.7423790050586332,13684.77759903714,10935.884027146063,8494.866535306803
25,horizontal,2,2,h,14,2,0.7423790050586332,12867.963509103793,15393.80400258998,12076.282160399154
25,horizontal,2,3,h,9,3,0.7423790050586332,15393.80400258998,15393.80400258998,14957.122623740997
25,horizontal,2,4,w,9,1,0.7423790050586332,10207.034531513229,8824.73376393373,10568.317686676066
25,horizontal,2,5,w,9,2,0.7423790050586332,14102.609421964582,15393.80400258998,13273.228961416877
25,horizontal,2,6,h,5,2,0.7423790050586332,14526.724430199196,12867.963509103793,10568.317686676066
25,horizontal,2,9,h,5,3,0.7423790050586332,26590.44021998399,25446.90049407734,26015.52876437708
25,horizontal,2,11,w,5,2,0.7423790050586332,13273.228961416877,19113.449704440314,13273.228961416877
25,horizontal,2,12,w,14,3,0.7423790050586332,15393.80400258998,19606.67975105391,22167.077763729583
25,horizontal,2,13,w,9,3,0.7423790050586332,20611.989400202627,19606.67975105391,20611.989400202627
25,horizontal,2,15,h,2,3,0.7423790050586332,20106.192982974673,14526.724430199196,17671.458676442588
25,horizontal,2,16,h,14,3,0.7423790050586332,23235.21926595011,18145.839167134658,19113.449704440314
25,horizontal,2,17,h,9,1,0.7423790050586332,11309.733552923257,10207.034531513229,12468.981242097894
25,horizontal,2,21,h,5,1,0.7423790050586332,7542.96396126909,9852.034561657589,9503.31777710912
25,horizontal,2,22,h,2,2,0.7423790050586332,11309.733552923257,16741.547250980013,14526.724430199196
25,horizontal,2,24,w,14,1,0.7423790050586332,9852.034561657589,9852.034561657589,7238.229473870885
25,horizontal,2,26,h,2,1,0.7423790050586332,12867.963509103793,10935.884027146063,10935.884027146063
25,horizontal,2,27,w,14,2,0.7423790050586332,19113.449704440314,19113.449704440314,16286.0163162095
25,horizontal,2,28,w,2,2,0.7423790050586332,17671.458676442588,17203.361371057705,14957.122623740997
25,horizontal,2,32,h,9,2,0.7423790050586332,20611.989400202627,16286.0163162095,21124.069002737757
25,horizontal,2,33,w,2,1,0.7423790050586332,18626.502843133872,17671.458676442588,18145.839167134658
25,horizontal,2,34,w,2,3,0.7423790050586332,33979.46614122721,40114.99659368805,32047.38665926946
25,horizontal,2,36,h,14,1,0.7423790050586332,7238.229473870885,9503.31777710912,8494.866535306803
25,horizontal,2,37,w,5,3,0.7423790050586332,24884.555409084758,23235.21926595011,30790.749597833576
25,horizontal,2,39,w,5,1,0.7423790050586332,11689.86626400761,13273.228961416877,11309.733552923257
25,horizontal,3,1,w,2,1,0.7423790050586332,19113.449704440314,11309.733552923257,15393.80400258998
25,horizontal,3,2,h,5,1,0.7423790050586332,14526.724430199196,14526.724430199196,12468.981242097894
25,horizontal,3,3,w,5,3,0.7423790050586332,22698.00692218624,23235.21926595011,25446.90049407734
25,horizontal,3,4,h,2,2,0.7423790050586332,20106.192982974673,20611.989400202627,19113.449704440314
25,horizontal,3,7,h,14,2,0.7423790050586332,19113.449704440314,21642.431790580074,17671.458676442588
25,horizontal,3,9,w,9,1,0.7423790050586332,13684.77759903714,12468.981242097894,10935.884027146063
25,horizontal,3,10,w,9,2,0.7423790050586332,26590.44021998399,22167.077763729583,26015.52876437708
25,horizontal,3,13,w,5,1,0.7423790050586332,15836.76856674616,11689.86626400761,14102.609421964582
25,horizontal,3,15,w,14,3,0.7423790050586332,25446.90049407734,20106.192982974673,23778.71479502116
25,horizontal,3,17,h,9,1,0.7423790050586332,12867.963509103793,11689.86626400761,11689.86626400761
25,horizontal,3,18,w,14,1,0.7423790050586332,11309.733552923257,15393.80400258998,16741.547250980013
25,horizontal,3,19,h,14,3,0.7423790050586332,17671.458676442588,18626.502843133872,19606.67975105391
25,horizontal,3,20,h,9,3,0.7423790050586332,24884.555409084758,23235.21926595011,22167.077763729583
25,horizontal,3,21,w,2,2,0.7423790050586332,16286.0163162095,15393.80400258998,19113.449704440314
25,horizontal,3,24,h,2,3,0.7423790050586332,30171.855845076363,30790.749597833576,27171.63486089811
25,horizontal,3,26,h,14,1,0.7423790050586332,8494.866535306803,9160.884177867829,8824.73376393373
25,horizontal,3,27,w,14,2,0.7423790050586332,21124.069002737757,20106.192982974673,20106.192982974673
25,horizontal,3,28,w,2,3,0.7423790050586332,21642.431790580074,22698.00692218624,18145.839167134658
25,horizontal,3,29,w,5,2,0.7423790050586332,14102.609421964582,14102.609421964582,12076.282160399154
25,horizontal,3,33,h,2,1,0.7423790050586332,15836.76856674616,12867.963509103793,12867.963509103793
25,horizontal,3,35,h,5,3,0.7423790050586332,30790.749597833576,27759.11268711943,28952.917895483544
25,horizontal,3,36,h,9,2,0.7423790050586332,18626.502843133872,17671.458676442588,17671.458676442588
25,horizontal,3,37,w,9,3,0.7423790050586332,18626.502843133872,23235.21926595011,20611.989400202627
25,horizontal,3,38,h,5,2,0.7423790050586332,14526.724430199196,12867.963509103793,14957.122623740997
25,horizontal,4,2,h,2,1,0.7423790050586332,11309.733552923257,7853.981633974479,9503.31777710912
25,horizontal,4,3,w,9,1,0.7423790050586332,17671.458676442588,12867.963509103793,13273.228961416877
25,horizontal,4,4,w,2,2,0.7423790050586332,21124.069002737757,18145.839167134658,14957.122623740997
25,horizontal,4,5,w,5,1,0.7423790050586332,9503.31777710912,11309.733552923257,9160.884177867829
25,horizontal,4,6,h,9,2,0.7423790050586332,16741.547250980013,16741.547250980013,13684.77759903714
25,horizontal,4,10,h,9,1,0.7423790050586332,13273.228961416877,8824.73376393373,11689.86626400761
25,horizontal,4,11,w,14,1,0.7423790050586332,14526.724430199196,10568.317686676066,12468.981242097894
25,horizontal,4,12,h,14,2,0.7423790050586332,15836.76856674616,12076.282160399154,17203.361371057705
25,horizontal,4,13,h,2,2,0.7423790050586332,15836.76856674616,16741.547250980013,14957.122623740997
25,horizontal,4,14,w,9,3,0.7423790050586332,24884.555409084758,27759.11268711943,28952.917895483544
25,horizontal,4,16,w,5,3,0.7423790050586332,22698.00692218624,23235.21926595011,18145.839167134658
25,horizontal,4,17,w,14,2,0.7423790050586332,15836.76856674616,14526.724430199196,13684.77759903714
25,horizontal,4,18,h,5,3,0.7423790050586332,18626.502843133872,24884.555409084758,20106.192982974673
25,horizontal,4,20,h,14,1,0.7423790050586332,8494.866535306803,10935.884027146063,6939.778171779855
25,horizontal,4,21,w,9,2,0.7423790050586332,22167.077763729583,23235.21926595011,20106.192982974673
25,horizontal,4,23,h,2,3,0.7423790050586332,26590.44021998399,25446.90049407734,22698.00692218624
25,horizontal,4,24,w,14,3,0.7423790050586332,24328.49350939935,26590.44021998399,25446.90049407734
25,horizontal,4,25,w,5,2,0.7423790050586332,16741.547250980013,17203.361371057705,16286.0163162095
25,horizontal,4,28,w,2,1,0.7423790050586332,15393.80400258998,10935.884027146063,12867.963509103793
25,horizontal,4,31,h,5,2,0.7423790050586332,18145.839167134658,13684.77759903714,16741.547250980013
25,horizontal,4,35,h,9,3,0.7423790050586332,20611.989400202627,19113.449704440314,12468.981242097894
25,horizontal,4,36,h,5,1,0.7423790050586332,11309.733552923257,12468.981242097894,14957.122623740997
25,horizontal,4,39,h,14,3,0.7423790050586332,20611.989400202627,21124.069002737757,22698.00692218624
25,horizontal,4,40,w,2,3,0.7423790050586332,23235.21926595011,22167.077763729583,16286.0163162095
250,triangle,1,2,h,5,2,0.5652713853411266,17671.458676442588,28952.917895483544,18626.502843133872
250,triangle,1,3,h,2,2,0.5652713853411266,15393.80400258998,26590.44021998399,17203.361371057705
250,triangle,1,4,w,14,1,0.5652713853411266,8824.73376393373,6361.7251235193335,9160.884177867829
250,triangle,1,5,w,9,3,0.5652713853411266,25446.90049407734,33979.46614122721,30171.855845076363
250,triangle,1,6,h,2,1,0.5652713853411266,9503.31777710912,10568.317686676066,10935.884027146063
250,triangle,1,9,h,14,3,0.5652713853411266,20106.192982974673,31415.926535897925,20611.989400202627
250,triangle,1,10,w,9,1,0.5652713853411266,6647.610054996007,15836.76856674616,9160.884177867829
250,triangle,1,11,h,9,1,0.5652713853411266,11689.86626400761,16741.547250980013,6361.7251235193335
250,triangle,1,13,w,2,1,0.5652713853411266,12076.282160399154,15836.76856674616,17203.361371057705
250,triangle,1,14,w,5,2,0.5652713853411266,19113.449704440314,26015.52876437708,21642.431790580074
250,triangle,1,16,h,9,3,0.5652713853411266,41547.562843724976,54739.110396148564,39408.13824663036
250,triangle,1,17,h,14,1,0.5652713853411266,18626.502843133872,20611.989400202627,16741.547250980013
250,triangle,1,18,h,5,3,0.5652713853411266,27171.63486089811,37325.26231730034,26015.52876437708
250,triangle,1,19,w,5,1,0.5652713853411266,13684.77759903714,11309.733552923257,15836.76856674616
250,triangle,1,20,h,9,2,0.5652713853411266,19113.449704440314,19113.449704440314,24884.555409084758
250,triangle,1,21,w,9,2,0.5652713853411266,15393.80400258998,23235.21926595011,20611.989400202627
250,triangle,1,23,w,14,2,0.5652713853411266,23235.21926595011,18145.839167134658,22698.00692218624
250,triangle,1,27,w,2,3,0.5652713853411266,45996.05804120813,28952.917895483544,45996.05804120813
250,triangle,1,28,w,14,3,0.5652713853411266,32047.38665926946,34636.059005827476,32047.38665926946
250,triangle,1,29,w,2,2,0.5652713853411266,29559.245277626385,23235.21926595011,21642.431790580074
250,triangle,1,30,h,14,2,0.5652713853411266,29559.245277626385,35298.935055734924,23235.21926595011
250,triangle,1,34,w,5,3,0.5652713853411266,40114.99659368805,43005.26183499065,35298.935055734924
250,triangle,1,36,h,5,1,0.5652713853411266,20106.192982974673,10935.884027146063,16286.0163162095
250,triangle,1,40,h,2,3,0.5652713853411266,51471.85403641518,40114.99659368805,52279.24334838777
250,triangle,2,2,w,14,3,0.5652713853411266,16286.0163162095,23235.21926595011,26015.52876437708
250,triangle,2,3,h,14,3,0.5652713853411266,17203.361371057705,20106.192982974673,18626.502843133872
250,triangle,2,4,w,2,2,0.5652713853411266,14526.724430199196,15836.76856674616,22167.077763729583
250,triangle,2,5,w,5,1,0.5652713853411266,7542.96396126909,10568.317686676066,6082.123377349836
250,triangle,2,6,h,5,3,0.5652713853411266,24328.49350939935,22698.00692218624,22167.077763729583
250,triangle,2,7,w,5,2,0.5652713853411266,14957.122623740997,17203.361371057705,14102.609421964582
250,triangle,2,9,w,9,2,0.5652713853411266,14102.609421964582,20106.192982974673,14102.609421964582
250,triangle,2,10,w,9,3,0.5652713853411266,21124.069002737757,25446.90049407734,26590.44021998399
250,triangle,2,11,h,9,1,0.5652713853411266,18626.502843133872,13273.228961416877,8824.73376393373
250,triangle,2,12,h,9,2,0.5652713853411266,14957.122623740997,16741.547250980013,10568.317686676066
250,triangle,2,14,w,14,1,0.5652713853411266,7542.96396126909,8171.28249198705,7853.981633974479
250,triangle,2,18,h,2,2,0.5652713853411266,21642.431790580074,13273.228961416877,21642.431790580074
250,triangle,2,20,h,9,3,0.5652713853411266,17671.458676442588,21124.069002737757,16286.0163162095
250,triangle,2,21,h,2,1,0.5652713853411266,7542.96396126909,9160.884177867829,6082.123377349836
250,triangle,2,25,w,2,3,0.5652713853411266,19606.67975105391,21124.069002737757,22167.077763729583
250,triangle,2,26,h,5,2,0.5652713853411266,12867.963509103793,14526.724430199196,12468.981242097894
250,triangle,2,28,h,14,2,0.5652713853411266,8171.28249198705,13684.77759903714,9503.31777710912
250,triangle,2,30,h,5,1,0.5652713853411266,13273.228961416877,9160.884177867829,12076.282160399154
250,triangle,2,32,h,2,3,0.5652713853411266,14526.724430199196,22698.00692218624,14957.122623740997
250,triangle,2,33,h,14,1,0.5652713853411266,5281.017250684438,3421.194399759284,6082.123377349836
250,triangle,2,34,w,2,1,0.5652713853411266,7238.229473870885,8171.28249198705,6082.123377349836
250,triangle,2,35,w,9,1,0.5652713853411266,5281.017250684438,4778.362426110078,4300.840342764425
250,triangle,2,37,w,5,3,0.5652713853411266,14102.609421964582,10568.317686676066,19606.67975105391
250,triangle,2,39,w,14,2,0.5652713853411266,9503.31777710912,7238.229473870885,14526.724430199196
250,triangle,3,1,h,2,2,0.5652713853411266,14957.122623740997,15836.76856674616,10935.884027146063
250,triangle,3,3,w,2,1,0.5652713853411266,10935.884027146063,9852.034561657589,9160.884177867829
250,triangle,3,4,h,5,3,0.5652713853411266,34636.059005827476,32047.38665926946,33329.156461934144
250,triangle,3,7,h,14,3,0.5652713853411266,19113.449704440314,31415.926535897925,22167.077763729583
250,triangle,3,8,h,14,1,0.5652713853411266,10568.317686676066,13684.77759903714,10935.884027146063
250,triangle,3,9,h,9,3,0.5652713853411266,13684.77759903714,21124.069002737757,28952.917895483544
250,triangle,3,10,w,9,3,0.5652713853411266,11689.86626400761,11309.733552923257,15836.76856674616
250,triangle,3,11,h,5,1,0.5652713853411266,6082.123377349836,4536.459791783664,10207.034531513229
250,triangle,3,12,w,14,1,0.5652713853411266,6361.7251235193335,7853.981633974479,5808.804816487526
250,triangle,3,13,h,9,2,0.5652713853411266,15393.80400258998,11689.86626400761,15393.80400258998
250,triangle,3,15,w,5,1,0.5652713853411266,11309.733552923257,15836.76856674616,14526.724430199196
250,triangle,3,16,w,14,2,0.5652713853411266,20611.989400202627,19606.67975105391,18626.502843133872
250,triangle,3,18,w,5,2,0.5652713853411266,21124.069002737757,15836.76856674616,11309.733552923257
250,triangle,3,19,h,14,2,0.5652713853411266,14957.122623740997,7853.981633974479,17203.361371057705
250,triangle,3,26,h,9,1,0.5652713853411266,11309.733552923257,11309.733552923257,16741.547250980013
250,triangle,3,28,w,2,3,0.5652713853411266,30790.749597833576,28352.873698647898,32047.38665926946
250,triangle,3,29,w,2,2,0.5652713853411266,23778.71479502116,17203.361371057705,19113.449704440314
250,triangle,3,30,w,9,1,0.5652713853411266,19113.449704440314,13273.228961416877,14526.724430199196
250,triangle,3,31,h,2,3,0.5652713853411266,27759.11268711943,28952.917895483544,30171.855845076363
250,triangle,3,32,h,2,1,0.5652713853411266,12076.282160399154,14102.609421964582,16741.547250980013
250,triangle,3,34,h,5,2,0.5652713853411266,14957.122623740997,17671.458676442588,18145.839167134658
250,triangle,3,37,w,5,3,0.5652713853411266,23778.71479502116,29559.245277626385,18626.502843133872
250,triangle,3,38,w,14,3,0.5652713853411266,21642.431790580074,26015.52876437708,16741.547250980013
250,triangle,3,40,w,9,2,0.5652713853411266,20106.192982974673,28952.917895483544,15393.80400258998
250,triangle,4,1,h,2,2,0.5652713853411266,7542.96396126909,17203.361371057705,9852.034561657589
250,triangle,4,2,w,9,3,0.5652713853411266,16286.0163162095,19113.449704440314,16741.547250980013
250,triangle,4,5,h,5,2,0.5652713853411266,17671.458676442588,20611.989400202627,18145.839167134658
250,triangle,4,6,w,5,3,0.5652713853411266,24328.49350939935,24884.555409084758,21642.431790580074
250,triangle,4,7,h,14,1,0.5652713853411266,5541.769440932395,10207.034531513229,12076.282160399154
250,triangle,4,8,w,14,1,0.5652713853411266,8171.28249198705,10935.884027146063,9852.034561657589
250,triangle,4,11,h,14,2,0.5652713853411266,12076.282160399154,13273.228961416877,12076.282160399154
250,triangle,4,13,h,9,2,0.5652713853411266,14526.724430199196,15836.76856674616,12867.963509103793
250,triangle,4,14,w,14,2,0.5652713853411266,13273.228961416877,23235.21926595011,17671.458676442588
250,triangle,4,18,w,5,1,0.5652713853411266,6939.778171779855,16741.547250980013,10207.034531513229
250,triangle,4,20,h,5,1,0.5652713853411266,9852.034561657589,9852.034561657589,10568.317686676066
250,triangle,4,21,h,9,3,0.5652713853411266,11689.86626400761,15836.76856674616,10935.884027146063
250,triangle,4,26,h,9,1,0.5652713853411266,8171.28249198705,9503.31777710912,7853.981633974479
250,triangle,4,27,w,14,3,0.5652713853411266,24884.555409084758,20611.989400202627,16741.547250980013
250,triangle,4,28,h,14,3,0.5652713853411266,17203.361371057705,19113.449704440314,23778.71479502116
250,triangle,4,30,h,2,3,0.5652713853411266,18626.502843133872,27171.63486089811,18626.502843133872
250,triangle,4,32,w,2,2,0.5652713853411266,17671.458676442588,12867.963509103793,14957.122623740997
250,triangle,4,33,w,5,2,0.5652713853411266,9503.31777710912,20106.192982974673,12076.282160399154
250,triangle,4,35,w,2,1,0.5652713853411266,6082.123377349836,20106.192982974673,12867.963509103793
250,triangle,4,36,w,9,2,0.5652713853411266,11689.86626400761,15836.76856674616,12076.282160399154
250,triangle,4,37,w,2,3,0.5652713853411266,26590.44021998399,24328.49350939935,21124.069002737757
250,triangle,4,38,h,5,3,0.5652713853411266,16741.547250980013,20106.192982974673,23778.71479502116
250,triangle,4,39,w,9,1,0.5652713853411266,9160.884177867829,6082.123377349836,12468.981242097894
250,triangle,4,40,h,2,1,0.5652713853411266,7542.96396126909,6361.7251235193335,5808.804816487526
251,horizontal,1,1,h,14,2,0.6859270584587199,14102.609421964582,19113.449704440314,17671.458676442588
251,horizontal,1,2,w,9,2,0.6859270584587199,17203.361371057705,15836.76856674616,21642.431790580074
251,horizontal,1,3,h,9,3,0.6859270584587199,20611.989400202627,21642.431790580074,21642.431790580074
251,horizontal,1,4,w,5,2,0.6859270584587199,27171.63486089811,24884.555409084758,26590.44021998399
251,horizontal,1,5,h,2,1,0.6859270584587199,14957.122623740997,14526.724430199196,14526.724430199196
251,horizontal,1,8,h,2,2,0.6859270584587199,12867.963509103793,14526.724430199196,12867.963509103793
251,horizontal,1,9,w,14,3,0.6859270584587199,24884.555409084758,18626.502843133872,21642.431790580074
251,horizontal,1,12,h,5,2,0.6859270584587199,17671.458676442588,19606.67975105391,12867.963509103793
251,horizontal,1,14,h,2,3,0.6859270584587199,16286.0163162095,21124.069002737757,16741.547250980013
251,horizontal,1,15,w,5,1,0.6859270584587199,10207.034531513229,10207.034531513229,9503.31777710912
